customer_id,name,phone,address,area,customer_type,first_purchase_date,is_valid_phone,clv,purchase_frequency,recency,avg_basket_size,customer_segment,repeat_customer_flag
936,Jagvi Atwal,9733830783,"67/876, Muni Road",Sikandarpur,contractor,2023-08-26,1,1944.6200000000001,2.0,418,13610.078,Lost,1
937,Noah Kumar,9324130818,"98
Rana Street",Sikta Mohalla,retail,2023-11-12,1,3639.9300000000003,5.0,75,4440.1704,Need Attention,1
938,Kai Rout,9786031600,"37/71, Mallick Path",Dubhar,retail,2023-05-18,1,14431.529999999999,8.0,167,9137.1681,Promising,1
939,Kala Nagarajan,9952818991,"808, Mall Zila",Kotwali,painter,2023-09-06,1,9074.75,9.0,268,6931.4292444444445,Promising,1
940,Krishna Parmar,9888448988,"766
Kata Ganj",Civil Lines,retail,2023-04-10,1,7120.63,6.0,64,10549.131733333334,Loyal Customers,1
941,Dalaja Krishna,9204281005,"H.No. 046
Goda Street",Dubhar,painter,2023-05-12,1,7607.91,11.0,50,6458.056854545455,Champions,1
942,Chatura Dhingra,9664994379,"51/44, Barad Nagar",Rasra Road,retail,2023-04-17,1,4610.05,5.0,145,10992.446399999999,Need Attention,1
943,Jagdish Kalita,9699299989,"48/19
Sachdeva Street",Sikandarpur,contractor,2023-04-15,1,9179.41,7.0,137,7673.921357142857,Promising,1
944,Janani Kala,9592547487,"12/863, Kala",Sikta Mohalla,retail,2023-11-13,1,24807.16,10.0,60,10382.618288888889,Champions,1
945,Ishaan Krishna,9293699305,"29/921
Baria Chowk",Rasra Road,retail,2023-04-18,1,8516.81,8.0,32,6536.585875,Loyal Customers,1
946,Irya Koshy,9744154611,"808, Subramaniam Street",Gai Ghat,retail,2023-06-26,1,8739.47,5.0,80,11973.9551,Promising,1
947,Sanya Vala,9448594692,"H.No. 14, Mall Marg",Dubhar,contractor,2023-10-27,1,7830.59,8.0,178,7064.295225,Promising,1
948,Nikita Bhattacharyya,9447302779,"H.No. 924
Mitter Marg",Civil Lines,painter,2023-10-16,1,3202.66,7.0,233,4417.068428571429,Need Attention,1
949,Oeshi Kanda,9690814307,"H.No. 81
Palla Road",Reoti,retail,2023-04-02,1,11962.82,12.0,37,9292.256041666666,Champions,1
950,Kamya Raja,9526372,"65/67, Chaudhary Chowk",Sikandarpur,retail,2023-11-21,0,25747.86,5.0,249,14477.2338,Promising,1
